year,site,nest,species,exp,type,laid,hatch,manip,ring,mate_ring,chick1,chick2,chick3,chick4,chick5,chick6,comments,field_sex_focal,field_sex_mate,code,nest.id,year.cr,year.mr,year.code,first.res,last.res,first.cap,last.cap,first.cap.r,last.cap.r,laying_date,found_date,end_date,fate,latitude,longitude,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,hatching_date.r,first.bf.adult,last.bf.adult,adult.not.seen.bf,times.adult.not.seen,total.brood.res,last.bf.adult.before.desertion,datenot.seen.after.desertion,first.bf,last.bf,chicks.alive.last,chicks.not.seen.bf,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,layingdate,check.estld,first.res.bs,last.res.bs,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2008,C,1,SP,U,U,530,624,NA,CA014,CA231,CA1589,CA1590,CA2063,NA,NA,NA,NA,F,M,RX.MX|YX.RX,2008-C-1,2006,2006,2008-RX.MX|YX.RX,29-05-08,21-06-08,07-05-08,11-06-08,07-05-08,11-06-08,530,527,624,HATCH,23.91484514,-106.96,3,3,30-05-08,27-05-08,24-06-08,24-06-08,624,710,NA,0,5,NA,NA,624,710,710,NA,24-06-08,10-07-08,NA,NA,NA,24-06-08,10-07-08,10-07-08,NA,24-06-08,NA,16.8,5.9,24-06-08,NA,17.1,5.9,24-06-08,NA,17.2,6,17.2,24-06-08,-1.317152104,24-06-08,31-05-08,30-05-08,1.317152104,29-05-08,21-06-08,07-05-08,10-07-08,F,M
2008,C,101,SP,U,U,422,NA,NA,CA171,CA057,NA,NA,NA,NA,NA,NA,NA,F,M,OX.MX|LX.RX,2008-C-101,2006,2006,2008-OX.MX|LX.RX,30-03-08,05-07-08,05-05-08,08-06-08,05-05-08,08-06-08,422,423,516,ABANDONED,23.91511719,-106.96,0,3,22-04-08,23-04-08,16-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-04-08,NA,30-03-08,05-07-08,30-03-08,05-07-08,F,M
2008,C,102,SP,U,U,416,511,NA,CA011,CA1551,CA1556,CA1557,NA,NA,NA,NA,NA,F,M,RX.MX|YX.LX,2008-C-102,2006,2006,2008-RX.MX|YX.LX,NA,NA,25-04-08,10-06-08,25-04-08,10-06-08,416,423,511,HATCH,23.9157333,-106.96,2,3,16-04-08,23-04-08,11-05-08,11-05-08,511,526,530,5,7,526,530,511,607,607,NA,11-05-08,26-05-08,30-05-08,26-05-08,30-05-08,11-05-08,07-06-08,07-06-08,NA,11-05-08,NA,15.8,6,11-05-08,NA,15.9,5.8,NA,NA,NA,NA,15.9,11-05-08,-5.524271845,11-05-08,21-04-08,16-04-08,5.524271845,NA,NA,25-04-08,10-06-08,F,M
2008,C,103,SP,U,U,414,509,NA,CA1550,CA1464,CA1553,CA1554,CA1555,NA,NA,NA,NA,F,M,GX.MX|OX.WX,2008-C-103,2008,2008,2008-GX.MX|OX.WX,19-05-08,06-07-08,25-04-08,11-06-08,25-04-08,11-06-08,414,423,509,HATCH,23.91656942,-106.96,3,3,14-04-08,23-04-08,09-05-08,09-05-08,509,509,517,1,3,NA,NA,509,517,517,NA,09-05-08,09-05-08,17-05-08,NA,NA,09-05-08,17-05-08,17-05-08,NA,09-05-08,NA,17.7,5.9,09-05-08,NA,17.1,5.7,09-05-08,NA,17,5.5,17.7,09-05-08,0.300970874,09-05-08,13-04-08,14-04-08,-0.300970874,19-05-08,06-07-08,25-04-08,06-07-08,F,M
2008,C,106,SP,U,U,501,NA,NA,CA1552,CA1272,NA,NA,NA,NA,NA,NA,NA,F,M,GX.MX|LX.WX,2008-C-106,2008,2008,2008-GX.MX|LX.WX,NA,NA,03-05-08,03-05-08,03-05-08,03-05-08,501,502,519,PREDATED,23.91303332,-106.96,0,3,01-05-08,02-05-08,19-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-05-08,NA,NA,NA,03-05-08,03-05-08,F,M
2008,C,107,SP,U,U,507,NA,NA,CA1561,CA324,NA,NA,NA,NA,NA,NA,NA,F,M,GX.MX|WX.WX,2008-C-107,2008,2008,2008-GX.MX|WX.WX,15-05-08,02-07-08,13-05-08,12-06-08,13-05-08,12-06-08,507,504,527,PREDATED,23.9151819,-106.96,0,1,07-05-08,04-05-08,27-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-05-08,NA,15-05-08,02-07-08,13-05-08,02-07-08,F,M
2008,C,108,SP,U,U,508,NA,NA,CA151,NA,NA,NA,NA,NA,NA,NA,NA,F,M,WX.MX|WX.OX,2008-C-108,2006,2006,2008-WX.MX|WX.OX,30-03-08,04-07-08,28-05-08,20-06-08,28-05-08,20-06-08,508,509,531,PREDATED,0,-109.49,0,3,08-05-08,09-05-08,31-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08-05-08,NA,30-03-08,04-07-08,30-03-08,04-07-08,F,NA
2008,C,109,SP,ParCare,CFall,525,619,618,CA011,CA029,CA1582,CA1583,NA,NA,NA,NA,NA,F,M,RX.MX|YX.LX,2008-C-109,2006,2006,2008-RX.MX|YX.LX,NA,NA,25-04-08,10-06-08,25-04-08,10-06-08,525,525,619,HATCH,23.91712408,-106.96,2,3,25-05-08,25-05-08,19-06-08,19-06-08,619,623,702,3,5,623,702,619,710,710,NA,19-06-08,23-06-08,02-07-08,23-06-08,02-07-08,19-06-08,10-07-08,10-07-08,NA,18-06-08,NA,17.3,7,18-06-08,NA,17.6,7.2,NA,NA,NA,NA,17.6,18-06-08,-0.022653722,18-06-08,24-05-08,25-05-08,-0.977346278,NA,NA,25-04-08,23-06-08,F,M
2008,C,110,SP,ParCare,CFall,525,619,618,CA1550,CA1418,CA2054,CA2055,CA2056,NA,NA,NA,NA,F,M,GX.MX|OX.WX,2008-C-110,2008,2008,2008-GX.MX|OX.WX,19-05-08,06-07-08,25-04-08,11-06-08,25-04-08,11-06-08,525,527,619,HATCH,23.91306642,-106.96,2,3,25-05-08,27-05-08,19-06-08,19-06-08,619,623,NA,0,3,NA,NA,619,623,623,NA,19-06-08,23-06-08,NA,NA,NA,19-06-08,23-06-08,23-06-08,NA,19-06-08,NA,16.9,6.5,19-06-08,NA,16.7,6.5,19-06-08,NA,16.8,6.75,16.9,19-06-08,-2.28802589,19-06-08,27-05-08,25-05-08,2.28802589,19-05-08,06-07-08,25-04-08,06-07-08,F,M
2008,C,112,SP,ParCare,CFall,529,623,622,CA1563,CA1430,CA1587,CA1588,NA,NA,NA,NA,NA,F,M,GX.MX|RX.RX,2008-C-112,2008,2008,2008-GX.MX|RX.RX,06-07-08,06-07-08,15-05-08,02-06-08,15-05-08,02-06-08,529,531,623,HATCH,23.91758359,-106.96,3,3,29-05-08,31-05-08,23-06-08,23-06-08,622,623,702,1,3,NA,NA,622,702,702,NA,22-06-08,23-06-08,02-07-08,NA,NA,22-06-08,02-07-08,02-07-08,NA,23-06-08,NA,18.2,6.5,23-06-08,NA,17.6,6.3,NA,NA,NA,NA,18.2,23-06-08,1.919093851,23-06-08,27-05-08,29-05-08,-1.919093851,06-07-08,06-07-08,15-05-08,06-07-08,F,M
2008,C,113,SP,U,U,609,NA,NA,CA034,CA1464,NA,NA,NA,NA,NA,NA,NA,F,M,RX.MX|GX.WX,2008-C-113,2006,2006,2008-RX.MX|GX.WX,25-05-08,06-07-08,16-06-08,16-06-08,16-06-08,16-06-08,609,606,704,ABANDONED,23.91710541,-106.96,0,3,09-06-08,06-06-08,04-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09-06-08,NA,25-05-08,06-07-08,25-05-08,06-07-08,F,M
2008,C,115,SP,ParCare,CFall,610,706,703,CA151,CA1310,CA2022,CA2023,NA,NA,NA,NA,NA,F,M,WX.MX|WX.OX,2008-C-115,2006,2006,2008-WX.MX|WX.OX,30-03-08,04-07-08,28-05-08,20-06-08,28-05-08,20-06-08,610,609,706,HATCH,23.91284564,-106.96,3,3,10-06-08,09-06-08,06-07-08,06-07-08,705,710,NA,0,5,NA,NA,705,710,710,NA,05-07-08,10-07-08,NA,NA,NA,05-07-08,10-07-08,10-07-08,NA,04-07-08,NA,17,6.1,04-07-08,NA,17.1,6.4,NA,NA,NA,NA,17.1,04-07-08,-1.640776699,04-07-08,10-06-08,10-06-08,0.640776699,30-03-08,04-07-08,30-03-08,10-07-08,F,M
2008,D,3,SP,ParCare,CFall,609,704,702,CA1429,CA1499,CA1597,CA1598,NA,NA,NA,NA,NA,F,M,MX.RX|YX.WX,2008-D-3,2008,2007,2008-MX.RX|YX.WX,13-06-08,30-06-08,04-05-08,12-06-08,04-05-08,12-06-08,609,610,704,HATCH,23.91638374,-106.96,3,3,09-06-08,10-06-08,04-07-08,04-07-08,703,705,706,3,6,705,706,703,710,710,NA,03-07-08,05-07-08,06-07-08,05-07-08,06-07-08,03-07-08,10-07-08,10-07-08,NA,02-07-08,NA,17.5,6.5,03-07-08,NA,17.3,6,NA,NA,NA,NA,17.5,02-07-08,-0.346278317,02-07-08,07-06-08,09-06-08,-1.653721683,13-06-08,30-06-08,04-05-08,05-07-08,F,M
2008,D,4,SP,ParCare,CFall,608,703,702,CA1561,CA324,CA2021,NA,NA,NA,NA,NA,NA,F,M,GX.MX|WX.WX,2008-D-4,2008,2008,2008-GX.MX|WX.WX,15-05-08,02-07-08,13-05-08,12-06-08,13-05-08,12-06-08,608,610,703,HATCH,23.91904422,-106.96,2,3,08-06-08,10-06-08,03-07-08,03-07-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04-07-08,NA,18.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,18.2,04-07-08,1.919093851,04-07-08,07-06-08,08-06-08,-0.919093851,15-05-08,02-07-08,13-05-08,02-07-08,F,M
2008,D,5,SP,U,U,624,NA,NA,CA081,CA078,NA,NA,NA,NA,NA,NA,NA,F,M,WX.MX|OX.OX,2008-D-5,2006,2006,2008-WX.MX|OX.OX,05-07-08,05-07-08,26-06-08,26-06-08,26-06-08,26-06-08,624,623,704,FLOODED,23.91475195,-106.97,0,3,24-06-08,23-06-08,04-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24-06-08,NA,05-07-08,05-07-08,26-06-08,05-07-08,F,M
2008,D,102,SP,U,U,424,519,NA,CA014,802109746,CA1564,CA1565,NA,NA,NA,NA,NA,F,M,RX.MX|YX.RX,2008-D-102,2006,2006,2008-RX.MX|YX.RX,29-05-08,21-06-08,07-05-08,11-06-08,07-05-08,11-06-08,424,426,519,HATCH,23.92092749,-106.96,2,2,24-04-08,26-04-08,19-05-08,19-05-08,518,523,601,3,6,523,601,518,613,613,NA,18-05-08,23-05-08,01-06-08,23-05-08,01-06-08,18-05-08,13-06-08,13-06-08,NA,18-05-08,NA,16.22,6.1,22-05-08,NA,18,6.8,NA,NA,NA,NA,18,22-05-08,1.27184466,22-05-08,25-04-08,24-04-08,1.72815534,29-05-08,21-06-08,07-05-08,21-06-08,F,M
2008,D,103,SP,U,U,613,NA,NA,CA2037,NA,NA,NA,NA,NA,NA,NA,NA,F,M,LX.MX|GX.YX,2008-D-103,2007,2006,2008-LX.MX|GX.YX,25-05-08,25-05-08,27-06-08,27-06-08,27-06-08,27-06-08,613,612,630,ABANDONED,23.91946785,-106.96,0,3,13-06-08,12-06-08,30-06-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-06-08,NA,25-05-08,25-05-08,25-05-08,27-06-08,F,NA
2008,D,104,SP,U,U,609,NA,NA,CA1536,NA,NA,NA,NA,NA,NA,NA,NA,F,M,YX.BX|YX.MX,2008-D-104,2008,2008,2008-YX.BX|YX.MX,05-07-08,05-07-08,21-05-08,23-06-08,21-05-08,23-06-08,609,614,704,FLOODED,23.91676404,-106.97,0,3,09-06-08,14-06-08,04-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09-06-08,NA,05-07-08,05-07-08,21-05-08,05-07-08,F,NA
2008,D,201,SP,U,U,602,627,NA,CA1212,CA1203,CA1594,CA1595,NA,NA,NA,NA,NA,F,M,MX.OX|LX.OX,2008-D-201,2008,2007,2008-MX.OX|LX.OX,13-06-08,13-06-08,12-06-08,26-06-08,12-06-08,26-06-08,602,610,627,HATCH,23.92093388,-106.96,2,3,02-06-08,10-06-08,27-06-08,27-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29-06-08,NA,17.6,6.7,29-06-08,NA,17.4,6.4,NA,NA,NA,NA,17.6,29-06-08,-0.022653722,29-06-08,04-06-08,02-06-08,2.022653722,13-06-08,13-06-08,12-06-08,26-06-08,F,M
2008,D,202,SP,U,U,606,NA,NA,CA242,CA1409,NA,NA,NA,NA,NA,NA,NA,F,M,WX.MX|BX.YX,2008-D-202,2006,2006,2008-WX.MX|BX.YX,NA,NA,15-06-08,27-06-08,15-06-08,27-06-08,606,611,703,FLOODED,23.91815531,-106.96,0,3,06-06-08,11-06-08,03-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06-06-08,NA,NA,NA,15-06-08,27-06-08,F,M
2008,D,203,SP,U,U,608,NA,NA,CA2059,CA1416,NA,NA,NA,NA,NA,NA,NA,F,M,WX.GX|RX.MX,2008-D-203,2008,2008,2008-WX.GX|RX.MX,05-07-08,05-07-08,22-06-08,27-06-08,22-06-08,27-06-08,608,613,705,FLOODED,23.91578533,-106.96,0,1,08-06-08,13-06-08,05-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08-06-08,NA,05-07-08,05-07-08,22-06-08,05-07-08,F,M
2008,D,204,SP,U,U,612,NA,NA,CA2060,CA2064,NA,NA,NA,NA,NA,NA,NA,F,M,OX.BX|RX.MX,2008-D-204,2008,2008,2008-OX.BX|RX.MX,NA,NA,22-06-08,22-06-08,22-06-08,22-06-08,612,613,709,FLOODED,23.9181984,-106.97,0,1,12-06-08,13-06-08,09-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-06-08,NA,NA,NA,22-06-08,22-06-08,f,M
2008,E,101,SP,ParCare,CFall,506,531,529,CA1265,CA1444,CA1570,CA1571,CA1572,NA,NA,NA,NA,F,M,LX.MX|OX.LX,2008-E-101,2007,2007,2008-LX.MX|OX.LX,17-05-08,17-05-08,17-05-08,17-05-08,17-05-08,17-05-08,506,505,531,HATCH,23.91376832,-106.95,3,3,06-05-08,05-05-08,31-05-08,31-05-08,531,601,603,6,9,601,603,531,621,621,NA,31-05-08,01-06-08,03-06-08,01-06-08,03-06-08,31-05-08,21-06-08,21-06-08,NA,30-05-08,NA,16.8,6.2,31-05-08,NA,16.8,6,01-06-08,NA,16.7,6.1,16.8,30-05-08,-2.611650485,30-05-08,07-05-08,06-05-08,1.611650485,17-05-08,17-05-08,17-05-08,01-06-08,F,M
2008,E,102,SP,U,U,507,601,NA,CA1526,CA048,CA1573,CA1574,NA,NA,NA,NA,NA,F,M,YX.RX|YX.LM,2008-E-102,2006,2006,2008-YX.RX|YX.LM,01-07-08,01-07-08,15-05-08,15-05-08,15-05-08,15-05-08,507,505,601,HATCH,23.91215675,-106.95,3,3,07-05-08,05-05-08,01-06-08,01-06-08,601,601,605,7,8,601,605,601,625,625,NA,01-06-08,01-06-08,05-06-08,01-06-08,05-06-08,01-06-08,25-06-08,25-06-08,NA,01-06-08,NA,16.9,6.3,01-06-08,NA,16.6,6.3,NA,NA,NA,NA,16.9,01-06-08,-2.28802589,01-06-08,09-05-08,07-05-08,2.28802589,01-07-08,01-07-08,15-05-08,01-07-08,F,M
2008,F,101,SP,U,U,502,NA,NA,802109742,NA,NA,NA,NA,NA,NA,NA,NA,F,M,YX.RX|YX.WM,2008-F-101,2006,2006,2008-YX.RX|YX.WM,17-05-08,27-06-08,08-05-08,08-05-08,08-05-08,08-05-08,502,507,515,PREDATED,23.92018113,-106.96,0,3,02-05-08,07-05-08,15-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02-05-08,NA,17-05-08,27-06-08,08-05-08,27-06-08,NA,NA
2008,F,102,SP,U,U,507,NA,NA,CA1563,CA1430,NA,NA,NA,NA,NA,NA,NA,F,M,GX.MX|RX.RX,2008-F-102,2008,2008,2008-GX.MX|RX.RX,06-07-08,06-07-08,15-05-08,02-06-08,15-05-08,02-06-08,507,508,523,ABANDONED,23.91945795,-106.96,0,3,07-05-08,08-05-08,23-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-05-08,NA,06-07-08,06-07-08,15-05-08,06-07-08,F,M
2009,A,1,SP,ParCare,CFall,420,515,513,CA151,CA1310,CA2038,CA2039,NA,NA,NA,NA,NA,F,M,WX.MX|WX.OX,2009-A-1,2006,2006,2009-WX.MX|WX.OX,09-05-09,09-07-09,11-05-09,10-06-09,11-05-09,10-06-09,420,425,515,HATCH,23.91147083,-106.96,2,2,20-04-09,25-04-09,15-05-09,15-05-09,515,609,611,23,29,609,611,515,617,617,NA,15-05-09,09-06-09,11-06-09,09-06-09,11-06-09,15-05-09,17-06-09,17-06-09,NA,15-05-09,NA,17.5,6.6,15-05-09,NA,17.4,6.5,NA,NA,NA,NA,17.5,15-05-09,-0.346278317,15-05-09,20-04-09,20-04-09,0.346278317,09-05-09,09-07-09,09-05-09,09-07-09,F,M
2009,A,3,SP,ParCare,CFall,422,517,515,CA1526,CA048,CA2045,CA2048,CA2202,NA,NA,NA,NA,F,M,YX.RX|YX.LM,2009-A-3,2006,2006,2009-YX.RX|YX.LM,26-05-09,15-06-09,12-05-09,13-06-09,12-05-09,13-06-09,422,429,517,HATCH,23.90811497,-106.95,1,3,22-04-09,29-04-09,17-05-09,17-05-09,518,524,525,22,27,524,525,518,623,623,NA,18-05-09,24-05-09,25-05-09,24-05-09,25-05-09,18-05-09,23-06-09,23-06-09,NA,17-05-09,NA,17.3,6.3,18-05-09,NA,17.6,6.6,18-05-09,NA,17.3,5.9,17.6,18-05-09,-0.022653722,18-05-09,23-04-09,22-04-09,1.022653722,26-05-09,15-06-09,12-05-09,15-06-09,F,M
2009,A,4,SP,ParCare,CFall,501,526,525,CA2041,CA1312,CA2304,NA,NA,NA,NA,NA,NA,F,M,BX.RX|OX.MX,2009-A-4,2009,2009,2009-BX.RX|OX.MX,NA,NA,16-05-09,17-06-09,16-05-09,17-06-09,501,501,526,HATCH,23.90250924,-106.95,3,3,01-05-09,01-05-09,26-05-09,26-05-09,527,527,529,18,19,527,529,527,705,705,NA,27-05-09,27-05-09,29-05-09,27-05-09,29-05-09,27-05-09,05-07-09,05-07-09,NA,27-05-09,NA,17.7,6.3,NA,NA,NA,NA,NA,NA,NA,NA,17.7,27-05-09,0.300970874,27-05-09,01-05-09,01-05-09,0.699029126,NA,NA,16-05-09,17-06-09,F,M
2009,A,5,SP,ParCare,CFall,502,527,527,CA2036,CA107,CA2305,CA2215,NA,NA,NA,NA,NA,F,M,YX.RX|RX.YM,2009-A-5,2007,2007,2009-YX.RX|RX.YM,08-03-09,15-06-09,15-05-09,12-06-09,15-05-09,12-06-09,502,507,527,HATCH,23.90306109,-106.95,2,3,02-05-09,07-05-09,27-05-09,27-05-09,527,530,601,23,26,530,601,527,705,705,NA,27-05-09,30-05-09,01-06-09,30-05-09,01-06-09,27-05-09,05-07-09,05-07-09,NA,27-05-09,NA,17.8,6,27-05-09,NA,17.8,6.2,NA,NA,NA,NA,17.8,27-05-09,0.624595469,27-05-09,01-05-09,02-05-09,-0.624595469,08-03-09,15-06-09,08-03-09,15-06-09,F,M
2009,A,6,SP,ParCare,CFall,502,527,525,CA136,CA2040,CA2301,CA2302,CA2303,NA,NA,NA,NA,F,M,YX.MX|RX.RX,2009-A-6,2006,2006,2009-YX.MX|RX.RX,01-06-09,09-07-09,14-05-09,13-06-09,14-05-09,13-06-09,502,507,527,HATCH,23.90720771,-106.95,1,3,02-05-09,07-05-09,27-05-09,27-05-09,526,530,531,25,31,530,531,526,709,709,NA,26-05-09,30-05-09,31-05-09,30-05-09,31-05-09,26-05-09,09-07-09,09-07-09,NA,26-05-09,NA,18.1,6.6,26-05-09,NA,17.9,6.7,26-05-09,NA,17.8,6.6,18.1,26-05-09,1.595469256,26-05-09,29-04-09,02-05-09,-2.595469256,01-06-09,09-07-09,14-05-09,09-07-09,F,M
2009,A,7,SP,ParCare,CFall,503,528,527,CA1278,CA1248,CA2214,NA,NA,NA,NA,NA,NA,F,M,MX.RX|BX.OX,2009-A-7,2008,2007,2009-MX.RX|BX.OX,16-05-09,05-07-09,14-05-09,19-06-09,14-05-09,19-06-09,503,507,528,HATCH,23.90777535,-106.95,1,2,03-05-09,07-05-09,28-05-09,28-05-09,527,530,531,24,28,530,531,527,701,701,NA,27-05-09,30-05-09,31-05-09,30-05-09,31-05-09,27-05-09,01-07-09,01-07-09,NA,27-05-09,NA,17.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,17.7,27-05-09,0.300970874,27-05-09,01-05-09,03-05-09,-1.300970874,16-05-09,05-07-09,14-05-09,05-07-09,F,M
2009,A,8,SP,ParCare,CFall,510,604,530,CA1254,CA093,CA2217,NA,NA,NA,NA,NA,NA,F,M,LX.MX|BX.GX,2009-A-8,2007,2007,2009-LX.MX|BX.GX,01-06-09,06-07-09,14-05-09,27-06-09,14-05-09,27-06-09,510,507,604,HATCH,23.90830071,-106.96,2,3,10-05-09,07-05-09,04-06-09,04-06-09,602,604,605,2,5,604,605,602,606,605,606,02-06-09,04-06-09,05-06-09,04-06-09,05-06-09,02-06-09,06-06-09,05-06-09,06-06-09,02-06-09,NA,18,6.5,NA,NA,NA,NA,NA,NA,NA,NA,18,02-06-09,1.27184466,02-06-09,06-05-09,10-05-09,-3.27184466,01-06-09,06-07-09,14-05-09,06-07-09,F,M
2009,A,9,SP,U,U,510,NA,NA,CA072,NA,NA,NA,NA,NA,NA,NA,NA,F,M,MX.RX|LX.YX,2009-A-9,2007,2006,2009-MX.RX|LX.YX,30-04-09,09-07-09,14-05-09,10-06-09,14-05-09,10-06-09,510,509,518,FLOOD,23.90864748,-106.96,0,3,10-05-09,09-05-09,18-05-09,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-05-09,NA,30-04-09,09-07-09,30-04-09,09-07-09,F,NA
2009,A,101,SP,ParCare,CFall,510,604,603,CA2037,CA1204,CA2225,CA2075,CA2076,NA,NA,NA,NA,F,M,LX.MX|GX.YX,2009-A-101,2007,2006,2009-LX.MX|GX.YX,01-05-09,13-05-09,15-05-09,15-05-09,15-05-09,15-05-09,510,513,604,HATCH,23.90271245,-106.95,3,3,10-05-09,13-05-09,04-06-09,04-06-09,606,704,NA,1,7,NA,NA,606,704,611,619,06-06-09,04-07-09,NA,NA,NA,06-06-09,04-07-09,11-06-09,19-06-09,05-06-09,NA,17.6,7.2,06-06-09,NA,17.9,6.1,06-06-09,NA,17.7,6.2,17.9,06-06-09,0.948220065,06-06-09,11-05-09,10-05-09,1.051779935,01-05-09,13-05-09,01-05-09,04-07-09,F,M
2009,A,102,SP,U,U,608,NA,NA,CA2041,CA1452,NA,NA,NA,NA,NA,NA,NA,F,M,BX.RX|OX.MX,2009-A-102,2009,2009,2009-BX.RX|OX.MX,NA,NA,16-05-09,17-06-09,16-05-09,17-06-09,608,604,607,PRED,23.91028226,-106.96,0,1,08-06-09,04-06-09,07-06-09,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08-06-09,NA,NA,NA,16-05-09,17-06-09,F,M
2009,A,103,SP,U,U,614,NA,NA,CA137,CA2232,NA,NA,NA,NA,NA,NA,NA,F,M,YX.MX|LX.YX,2009-A-103,2006,2006,2009-YX.MX|LX.YX,26-05-09,01-07-09,23-05-09,18-06-09,23-05-09,18-06-09,614,610,624,FLOOD,23.90867719,-106.95,0,3,14-06-09,10-06-09,24-06-09,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14-06-09,NA,26-05-09,01-07-09,23-05-09,01-07-09,F,M
